Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,No,Travel_Frequently,1323,Human Resources,9,4,Medical,2739,1,Female,47,2,1,Manager,3,Single,3069,20929,2,No,19,3,4,1,18,2,3,0,0,0,0
32,No,Travel_Rarely,482,Research & Development,2,1,Medical,2740,2,Male,92,4,3,Manufacturing Director,2,Married,6560,22918,3,No,15,3,2,2,16,4,3,6,1,0,5
59,Yes,Travel_Rarely,1423,Research & Development,25,1,Medical,2741,4,Female,52,2,2,Research Director,4,Married,6216,20277,0,Yes,21,3,4,1,9,0,3,9,7,0,3
35,No,Travel_Frequently,693,Research & Development,17,1,Other,2742,3,Female,47,1,4,Manager,2,Single,12138,8224,3,No,11,3,2,0,19,3,4,2,1,2,2
21,No,Travel_Rarely,1025,Research & Development,27,2,Medical,2743,4,Male,36,3,1,Healthcare Representative,3,Single,2051,13858,1,No,11,3,1,0,14,2,3,2,2,0,2
30,No,Travel_Frequently,1094,Research & Development,22,3,Technical Degree,2744,3,Male,47,3,1,Research Scientist,2,Married,2904,8487,1,No,13,3,3,3,22,0,3,6,2,1,6
37,No,Travel_Rarely,1252,Research & Development,13,4,Life Sciences,2745,4,Male,94,3,2,Laboratory Technician,4,Single,4954,23493,0,No,22,4,1,0,11,4,3,2,2,0,2
46,No,Non-Travel,1109,Sales,4,4,Life Sciences,2746,4,Male,83,3,4,Sales Representative,4,Married,13555,25363,3,Yes,18,3,3,2,10,1,1,9,1,0,0
30,No,Travel_Rarely,1102,Sales,5,3,Marketing,2747,4,Male,51,2,4,Sales Executive,4,Married,14723,4802,0,No,15,3,3,3,12,3,3,12,1,4,5
20,No,Travel_Rarely,553,Sales,1,3,Medical,2748,3,Male,67,3,3,Manager,4,Single,6929,3165,0,No,17,3,2,3,10,5,4,10,3,2,6
48,No,Non-Travel,1203,Research & Development,1,2,Technical Degree,2749,2,Female,66,2,3,Manufacturing Director,1,Single,9135,7605,1,Yes,15,3,3,0,13,3,3,3,3,0,3
38,No,Travel_Rarely,1260,Research & Development,4,3,Medical,2750,2,Female,93,3,3,Research Director,2,Divorced,9091,20107,4,No,21,3,4,0,15,2,3,4,2,4,4
36,No,Non-Travel,1274,Sales,2,3,Life Sciences,2751,4,Female,44,3,3,Sales Executive,1,Married,10093,10872,2,Yes,13,3,3,0,8,1,3,7,0,3,7
44,Yes,Travel_Rarely,853,Research & Development,2,1,Life Sciences,2752,1,Male,99,2,2,Healthcare Representative,4,Married,4335,26892,0,No,17,3,4,0,14,2,2,3,3,3,0
50,No,Travel_Frequently,1005,Research & Development,7,1,Life Sciences,2753,1,Female,99,3,3,Research Scientist,3,Married,10289,9255,1,No,11,3,3,0,11,2,3,1,1,1,1
19,No,Travel_Rarely,311,Sales,7,3,Life Sciences,2754,4,Female,61,3,4,Manager,4,Divorced,12873,11849,5,No,14,3,4,0,11,4,3,2,1,1,2
50,No,Travel_Frequently,168,Research & Development,5,3,Other,2755,4,Male,87,3,1,Manager,2,Divorced,2506,10705,1,No,14,3,4,2,19,3,1,11,0,0,0
45,No,Travel_Rarely,280,Sales,4,3,Life Sciences,2756,1,Female,86,3,4,Sales Representative,4,Single,15007,5940,0,No,17,3,2,0,20,2,3,5,0,5,5
33,No,Non-Travel,587,Research & Development,18,3,Life Sciences,2757,1,Female,56,2,1,Healthcare Representative,2,Divorced,2181,26264,1,No,15,3,4,1,4,2,3,0,0,0,0
49,No,Travel_Rarely,820,Research & Development,2,1,Life Sciences,2758,4,Male,84,3,2,Research Scientist,3,Single,5313,7532,0,Yes,14,3,3,2,15,2,2,15,10,0,8
54,No,Travel_Rarely,525,Research & Development,2,2,Human Resources,2759,3,Female,56,1,2,Laboratory Technician,2,Married,6416,4039,7,No,18,4,4,0,11,4,3,2,2,0,1
39,No,Travel_Rarely,1192,Research & Development,3,3,Medical,2760,4,Female,65,4,2,Manufacturing Director,3,Married,6205,21651,0,Yes,14,3,3,0,8,4,4,8,8,0,1
37,No,Travel_Rarely,764,Research & Development,14,3,Technical Degree,2761,4,Male,67,3,4,Manager,1,Single,10011,11574,0,Yes,17,3,4,0,9,2,2,3,3,1,1
58,No,Non-Travel,1155,Sales,4,2,Medical,2762,3,Female,42,1,3,Manager,4,Divorced,9278,6536,2,Yes,19,3,1,0,10,1,2,5,0,0,4
44,No,Travel_Rarely,944,Sales,29,2,Life Sciences,2763,3,Male,37,2,5,Manager,3,Divorced,19999,11181,0,No,11,3,3,2,21,1,3,5,2,4,5
57,Yes,Non-Travel,361,Sales,1,2,Medical,2764,2,Male,46,4,2,Manager,2,Divorced,6417,10275,6,Yes,20,3,4,0,8,3,3,8,5,0,2
41,No,Travel_Rarely,761,Research & Development,3,4,Medical,2765,3,Male,61,4,2,Research Scientist,4,Single,5479,24252,0,No,12,3,2,2,21,2,2,13,6,5,5
23,No,Travel_Rarely,393,Human Resources,18,2,Medical,2766,2,Male,64,2,4,Manager,4,Single,14509,22666,0,No,16,4,3,2,11,6,3,3,3,0,3
52,No,Travel_Rarely,1027,Sales,8,4,Life Sciences,2767,4,Male,39,3,1,Sales Representative,3,Married,3147,22856,8,No,19,3,1,0,21,3,4,0,0,0,0
32,No,Travel_Frequently,292,Sales,1,2,Other,2768,3,Male,81,3,2,Sales Representative,2,Divorced,6282,18989,6,No,14,3,2,3,12,3,2,10,2,1,0
30,Yes,Travel_Rarely,857,Research & Development,4,4,Life Sciences,2769,1,Female,88,1,2,Manufacturing Director,4,Single,5461,18086,0,Yes,17,3,4,0,17,2,3,1,1,0,1
54,No,Travel_Rarely,107,Human Resources,2,4,Technical Degree,2770,3,Male,41,3,3,Human Resources,1,Single,7104,26045,0,No,16,3,3,0,25,3,3,25,3,1,4
38,No,Travel_Frequently,1402,Human Resources,10,4,Life Sciences,2771,1,Male,75,3,2,Manager,3,Single,5466,4169,5,No,11,3,3,2,20,4,3,1,1,1,1
34,No,Travel_Frequently,916,Research & Development,1,3,Marketing,2772,4,Female,57,2,2,Manufacturing Director,3,Married,6334,16172,2,No,14,3,1,0,11,3,3,2,0,1,2
36,No,Travel_Rarely,1115,Sales,10,1,Medical,2773,1,Male,64,3,2,Manager,3,Divorced,4277,12673,4,No,17,3,3,3,8,2,2,8,0,0,2
35,Yes,Travel_Rarely,793,Sales,1,2,Medical,2774,3,Male,100,2,4,Manager,1,Married,15157,21031,3,Yes,21,3,4,0,21,2,3,2,2,1,0
35,No,Travel_Frequently,1095,Sales,3,4,Life Sciences,2775,4,Female,73,3,1,Sales Representative,2,Married,2792,24459,0,No,15,3,4,0,10,5,2,6,1,0,6
44,No,Travel_Frequently,196,Research & Development,6,4,Other,2776,3,Male,42,1,2,Manager,1,Married,4808,22612,4,Yes,17,3,4,0,17,2,2,2,2,0,2
42,No,Travel_Rarely,1043,Research & Development,1,3,Life Sciences,2777,2,Male,32,2,3,Healthcare Representative,4,Single,9663,6165,1,Yes,16,4,4,1,11,3,1,3,0,1,3
31,Yes,Travel_Rarely,425,Research & Development,9,2,Medical,2778,3,Male,86,3,3,Manager,2,Married,8026,17053,4,No,21,3,3,0,7,3,3,0,0,0,0
44,No,Travel_Rarely,978,Research & Development,10,3,Marketing,2779,1,Female,55,3,4,Manager,3,Single,13906,24657,9,No,15,3,2,3,9,5,2,2,2,1,2
43,No,Travel_Rarely,1433,Sales,19,2,Medical,2780,2,Female,68,3,2,Sales Executive,1,Married,5831,7303,0,Yes,15,3,3,0,9,4,4,9,2,0,1
24,No,Travel_Rarely,663,Research & Development,9,1,Marketing,2781,3,Female,41,4,3,Manufacturing Director,3,Married,7643,23543,2,No,14,3,4,2,5,1,3,1,1,1,1
47,No,Non-Travel,270,Sales,2,1,Medical,2782,2,Male,77,4,1,Sales Representative,2,Married,2219,23868,0,Yes,20,4,4,2,13,4,3,13,3,6,5
43,No,Travel_Frequently,440,Sales,1,4,Medical,2783,4,Male,36,2,3,Manager,4,Single,10207,15081,1,No,17,3,4,0,9,4,3,9,1,1,2
38,Yes,Travel_Rarely,581,Research & Development,7,3,Medical,2784,4,Female,84,4,1,Manufacturing Director,3,Single,3214,23572,3,No,15,3,3,0,14,6,3,1,1,1,1
18,No,Travel_Rarely,296,Sales,1,2,Technical Degree,2785,1,Female,30,3,4,Sales Executive,4,Divorced,11608,9087,0,No,17,3,2,3,5,2,4,4,1,1,1
31,No,Travel_Rarely,373,Research & Development,29,3,Life Sciences,2786,3,Female,58,3,2,Laboratory Technician,1,Married,5432,19115,2,No,20,4,1,0,27,4,3,0,0,0,0
43,No,Travel_Frequently,121,Sales,9,4,Life Sciences,2787,2,Male,31,1,2,Manager,3,Married,4963,24887,1,No,15,3,4,0,11,3,3,5,1,0,5
44,Yes,Travel_Frequently,348,Sales,9,3,Life Sciences,2788,4,Male,84,3,4,Sales Executive,1,Single,13987,24836,9,Yes,15,3,2,0,11,3,1,9,0,2,0
37,Yes,Travel_Rarely,247,Research & Development,2,4,Technical Degree,2789,3,Female,59,3,2,Laboratory Technician,4,Single,5969,14646,0,No,18,3,2,3,5,1,4,0,0,0,0
26,No,Non-Travel,311,Research & Development,3,1,Human Resources,2790,4,Male,43,3,5,Manager,2,Married,19138,12361,6,No,18,3,4,0,6,4,3,2,2,2,2
31,No,Travel_Rarely,714,Research & Development,8,2,Other,2791,4,Female,47,3,2,Manager,1,Divorced,5165,14635,9,No,15,3,4,0,25,2,3,25,0,0,5
33,No,Travel_Rarely,374,Research & Development,27,2,Life Sciences,2792,1,Male,48,3,1,Manager,4,Single,2365,4335,0,No,16,3,4,0,9,2,2,3,1,1,1
41,No,Non-Travel,119,Research & Development,8,4,Human Resources,2793,1,Male,51,1,5,Laboratory Technician,3,Married,19999,16515,7,No,14,3,2,1,3,3,1,3,3,2,2
31,No,Travel_Frequently,538,Sales,9,4,Life Sciences,2794,2,Female,49,3,2,Manager,3,Married,4417,15584,4,No,18,3,4,0,20,3,2,0,0,0,0
28,No,Travel_Rarely,1008,Research & Development,2,3,Life Sciences,2795,1,Female,57,3,1,Healthcare Representative,4,Single,2826,4934,2,No,18,3,3,0,13,4,2,13,0,3,4
34,No,Travel_Frequently,388,Sales,1,3,Medical,2796,4,Male,45,3,3,Sales Executive,3,Single,6635,21413,1,Yes,15,4,1,1,18,2,3,5,2,0,3
44,No,Travel_Rarely,821,Sales,8,3,Life Sciences,2797,1,Male,84,3,4,Sales Representative,4,Divorced,11647,12399,1,No,15,3,4,0,13,2,3,10,1,2,0
18,Yes,Travel_Rarely,609,Sales,1,3,Life Sciences,2798,3,Male,65,3,1,Manager,2,Single,2559,23216,4,Yes,18,4,1,3,21,4,3,21,11,3,6
38,Yes,Travel_Rarely,1235,Research & Development,23,3,Life Sciences,2799,2,Male,66,2,5,Manufacturing Director,2,Divorced,15413,24719,0,No,14,3,2,1,15,2,2,1,1,0,1
26,No,Travel_Frequently,1450,Sales,27,3,Life Sciences,2800,3,Female,68,3,4,Sales Representative,3,Single,13689,8826,2,No,17,3,4,1,13,2,2,8,0,0,2
39,No,Travel_Rarely,1145,Research & Development,16,3,Other,2801,1,Female,54,3,1,Healthcare Representative,4,Divorced,2642,26599,5,No,14,3,3,0,9,3,3,9,9,1,2
42,No,Travel_Rarely,1425,Human Resources,11,3,Medical,2802,4,Male,36,3,1,Human Resources,4,Married,2468,9936,3,No,20,4,1,1,23,4,2,5,2,0,1
44,No,Travel_Frequently,332,Research & Development,5,3,Other,2803,2,Male,60,2,2,Laboratory Technician,3,Married,6442,18464,2,No,13,3,4,0,25,4,3,25,1,0,0
41,No,Travel_Rarely,247,Sales,6,3,Medical,2804,4,Male,97,3,4,Sales Executive,1,Single,10567,2489,0,No,16,3,4,0,13,4,3,2,2,1,2
24,No,Travel_Rarely,750,Research & Development,5,3,Medical,2805,4,Male,46,4,2,Research Scientist,3,Single,5033,14769,2,No,16,4,3,0,14,2,3,14,10,4,2
40,No,Travel_Rarely,1266,Research & Development,3,3,Life Sciences,2806,1,Female,83,3,1,Research Scientist,2,Single,3192,14067,0,No,16,4,2,1,13,2,4,10,0,3,10
27,Yes,Travel_Rarely,455,Research & Development,5,2,Life Sciences,2807,1,Male,90,4,1,Research Scientist,3,Married,2695,4485,1,No,18,3,3,0,21,2,2,2,2,1,2
42,No,Travel_Frequently,240,Sales,1,4,Life Sciences,2808,3,Male,31,3,2,Manager,3,Divorced,4118,10685,0,Yes,12,3,4,1,19,3,3,14,1,1,1
29,Yes,Travel_Frequently,225,Research & Development,3,1,Life Sciences,2809,3,Male,80,3,1,Research Director,3,Divorced,2648,18694,3,No,13,3,4,0,10,2,3,10,1,1,6
40,No,Non-Travel,1128,Research & Development,1,4,Medical,2810,1,Female,83,3,1,Healthcare Representative,1,Divorced,2521,15973,3,Yes,15,3,2,2,3,4,3,3,3,0,3
29,No,Travel_Rarely,270,Sales,7,4,Medical,2811,4,Female,98,3,1,Sales Executive,1,Married,2981,19711,2,No,13,4,1,1,12,4,1,3,1,3,3
33,Yes,Travel_Rarely,670,Research & Development,8,3,Medical,2812,4,Male,40,3,2,Manager,4,Married,6139,12249,2,No,11,3,4,0,22,1,3,5,1,3,2
26,No,Travel_Frequently,518,Research & Development,21,4,Marketing,2813,1,Female,49,2,3,Research Director,2,Single,7324,19670,0,No,11,3,2,0,23,2,2,23,2,0,1
24,No,Travel_Rarely,1303,Research & Development,10,1,Other,2814,4,Female,38,4,2,Manufacturing Director,3,Single,5640,12257,0,Yes,19,4,4,1,2,3,2,2,2,1,0
40,Yes,Travel_Rarely,590,Sales,1,4,Life Sciences,2815,1,Female,37,4,4,Sales Representative,4,Married,11295,10105,0,No,13,3,4,0,7,3,3,2,2,0,2
45,No,Travel_Rarely,991,Sales,9,4,Life Sciences,2816,3,Female,44,2,1,Manager,3,Single,3220,16950,5,Yes,16,3,3,0,9,6,2,6,3,1,0
37,No,Travel_Rarely,214,Sales,3,5,Other,2817,4,Male,69,3,5,Sales Executive,3,Married,18480,23920,2,No,16,3,2,0,17,3,3,8,6,0,3
31,No,Travel_Rarely,461,Research & Development,18,1,Medical,2818,4,Female,45,3,2,Research Director,4,Single,6130,2509,8,No,18,3,4,3,10,3,3,10,3,3,1
24,No,Travel_Rarely,125,Research & Development,4,2,Medical,2819,4,Male,50,3,3,Manager,4,Married,8712,18360,5,No,14,3,3,2,3,3,3,0,0,0,0
34,Yes,Travel_Frequently,1173,Research & Development,1,2,Medical,2820,4,Male,96,3,3,Manager,3,Single,9063,25712,1,Yes,14,3,4,3,16,3,3,10,4,2,4
32,No,Travel_Rarely,863,Sales,29,3,Life Sciences,2821,4,Female,46,3,4,Sales Representative,4,Divorced,12106,26662,3,No,15,3,4,1,11,1,3,5,2,1,5
37,No,Travel_Rarely,652,Human Resources,5,5,Medical,2822,1,Male,45,3,2,Human Resources,4,Divorced,5141,3055,2,No,12,3,2,1,11,3,3,11,2,1,5
26,Yes,Travel_Rarely,981,Research & Development,1,2,Life Sciences,2823,3,Female,64,2,2,Research Director,4,Married,4685,19259,1,Yes,15,3,4,0,6,5,3,3,1,0,2
40,No,Travel_Rarely,1282,Research & Development,9,1,Medical,2824,1,Male,39,2,3,Healthcare Representative,3,Divorced,9145,18351,0,No,12,3,4,1,5,2,3,5,2,3,0
28,No,Travel_Rarely,839,Sales,3,3,Marketing,2825,3,Female,37,1,1,Manager,4,Single,2392,18465,3,Yes,11,3,3,3,25,2,1,0,0,0,0
38,Yes,Travel_Rarely,443,Research & Development,3,3,Life Sciences,2826,3,Male,77,3,3,Healthcare Representative,1,Married,9466,7248,2,No,11,4,2,1,5,3,3,1,1,1,1
28,No,Travel_Rarely,312,Sales,2,3,Medical,2827,4,Female,44,4,3,Sales Representative,4,Single,10388,9578,1,No,16,3,4,3,13,2,3,10,3,4,9
29,Yes,Travel_Rarely,107,Research & Development,10,2,Other,2828,2,Male,35,2,1,Research Scientist,2,Married,2485,2496,0,No,11,3,3,2,6,4,3,6,0,2,3
38,No,Travel_Frequently,1068,Research & Development,1,3,Life Sciences,2829,4,Male,76,3,2,Research Director,2,Divorced,4390,14643,2,No,15,4,3,0,26,4,3,2,0,1,2
50,No,Non-Travel,468,Research & Development,3,3,Life Sciences,2830,4,Female,34,3,3,Research Director,2,Single,7714,20210,4,Yes,14,3,4,1,8,3,2,0,0,0,0
45,Yes,Travel_Frequently,1444,Sales,6,3,Life Sciences,2831,3,Male,83,1,2,Manager,1,Single,6335,9450,3,No,15,3,3,1,6,2,4,1,1,0,1
32,No,Non-Travel,954,Research & Development,3,2,Marketing,2832,3,Female,70,3,2,Research Scientist,1,Single,5644,10982,0,No,19,3,4,0,20,0,3,0,0,0,0
18,No,Travel_Rarely,1272,Research & Development,3,3,Life Sciences,2833,3,Female,77,3,2,Research Director,3,Single,4225,6006,1,No,13,3,3,1,5,0,4,2,2,1,2
41,No,Travel_Rarely,209,Research & Development,1,1,Medical,2834,2,Female,52,1,1,Healthcare Representative,3,Single,2908,9407,6,No,13,4,3,1,20,3,3,8,2,0,6
47,No,Travel_Rarely,196,Research & Development,7,3,Medical,2835,2,Male,81,3,2,Research Director,3,Single,4681,4352,5,No,13,3,1,0,6,2,2,1,1,1,1
44,Yes,Travel_Rarely,680,Sales,8,3,Life Sciences,2836,3,Male,69,3,2,Sales Representative,2,Married,5593,12818,0,No,14,3,2,2,3,5,3,3,3,0,0
33,Yes,Travel_Rarely,1037,Sales,9,2,Life Sciences,2837,3,Male,31,3,3,Sales Executive,2,Divorced,7311,14182,7,Yes,12,3,3,2,12,2,3,7,0,0,7
32,No,Non-Travel,1256,Research & Development,17,4,Medical,2838,4,Male,68,3,1,Laboratory Technician,3,Single,3143,26328,0,Yes,16,3,1,1,16,5,3,10,0,2,0
21,No,Travel_Rarely,1052,Research & Development,2,4,Medical,2839,3,Male,77,2,1,Manufacturing Director,1,Married,2346,21482,0,No,13,4,4,0,20,5,2,1,1,1,1
47,Yes,Non-Travel,502,Research & Development,1,3,Marketing,2840,3,Female,99,3,4,Research Director,1,Single,14960,10126,0,Yes,18,3,2,2,9,5,3,0,0,0,0
37,No,Travel_Rarely,941,Research & Development,2,3,Medical,2841,2,Male,33,3,2,Manufacturing Director,4,Married,5814,9728,0,No,16,3,4,0,21,4,4,4,0,1,4
40,Yes,Travel_Frequently,1404,Research & Development,2,3,Life Sciences,2842,1,Male,31,3,4,Laboratory Technician,1,Divorced,12843,13071,3,Yes,23,3,3,1,8,2,1,1,0,1,1
22,No,Non-Travel,1448,Sales,4,2,Medical,2843,4,Male,78,1,2,Manager,2,Married,4916,26279,2,No,17,3,3,1,20,2,3,0,0,0,0
44,No,Travel_Frequently,314,Sales,10,3,Medical,2844,3,Female,56,4,2,Sales Executive,2,Divorced,5202,19454,0,Yes,17,3,1,1,14,2,3,2,1,2,2
43,No,Travel_Frequently,961,Research & Development,1,3,Life Sciences,2845,2,Female,92,4,2,Healthcare Representative,3,Married,5068,4056,0,No,14,3,2,0,27,2,3,27,0,0,0
36,Yes,Travel_Rarely,393,Research & Development,1,1,Life Sciences,2846,3,Male,65,3,3,Research Scientist,3,Married,6983,5142,0,No,14,3,2,1,17,1,3,2,2,0,2
43,No,Non-Travel,576,Research & Development,19,4,Life Sciences,2847,3,Male,96,4,2,Healthcare Representative,3,Married,5145,15629,5,No,14,3,2,1,20,1,4,8,1,0,0
27,Yes,Travel_Rarely,864,Sales,26,5,Life Sciences,2848,2,Female,88,3,2,Sales Representative,4,Married,5154,26601,0,No,11,3,3,3,15,5,3,15,1,0,3
41,No,Travel_Rarely,297,Research & Development,5,5,Medical,2849,1,Male,94,3,5,Healthcare Representative,3,Divorced,17157,6468,1,No,11,4,2,0,14,1,3,13,4,0,5
40,Yes,Travel_Rarely,909,Research & Development,6,1,Medical,2850,4,Male,39,3,1,Research Scientist,3,Divorced,2696,21489,4,Yes,16,3,4,0,22,1,3,0,0,0,0
41,Yes,Travel_Rarely,992,Research & Development,29,4,Human Resources,2851,4,Male,46,1,3,Healthcare Representative,2,Married,9545,9852,3,No,13,3,1,0,2,2,3,1,1,1,1
29,No,Travel_Rarely,747,Research & Development,4,3,Life Sciences,2852,2,Female,80,3,4,Manufacturing Director,4,Married,10329,25055,4,No,16,4,4,0,10,4,4,4,4,2,0
36,No,Travel_Rarely,770,Research & Development,6,4,Medical,2853,1,Female,70,3,2,Research Director,2,Married,4418,16929,3,No,18,4,4,2,32,5,3,4,3,1,0
40,No,Travel_Rarely,254,Research & Development,15,4,Life Sciences,2854,3,Male,55,3,4,Research Director,3,Married,11018,6554,6,No,13,3,3,2,8,1,4,2,2,1,0
49,Yes,Travel_Rarely,1299,Research & Development,9,4,Life Sciences,2855,2,Male,43,2,5,Research Scientist,2,Divorced,13632,7186,5,No,18,3,1,2,26,2,3,26,8,1,1
36,No,Travel_Rarely,1022,Sales,5,4,Other,2856,3,Female,89,3,3,Sales Executive,2,Divorced,6523,12384,9,No,17,3,4,0,6,4,2,6,6,5,5
28,No,Travel_Rarely,1199,Sales,5,3,Marketing,2857,2,Male,75,3,1,Sales Executive,3,Married,3217,8897,6,Yes,17,3,4,0,8,1,2,8,3,1,1
33,Yes,Non-Travel,1050,Research & Development,1,3,Medical,2858,4,Male,63,3,4,Research Director,3,Married,10024,6023,0,No,12,3,3,0,16,5,3,2,2,2,0
35,No,Travel_Rarely,725,Research & Development,9,3,Technical Degree,2859,2,Male,35,3,2,Laboratory Technician,3,Married,4932,9139,6,No,18,3,4,0,30,2,4,30,2,0,20
24,No,Travel_Rarely,773,Sales,2,2,Life Sciences,2860,3,Female,48,3,2,Sales Executive,3,Married,5582,5082,4,No,14,3,3,0,40,3,2,40,0,0,0
50,Yes,Travel_Rarely,830,Research & Development,27,3,Medical,2861,4,Female,80,4,2,Manager,4,Divorced,6288,18919,0,No,11,3,3,0,1,3,3,1,1,1,1
46,Yes,Travel_Rarely,714,Research & Development,5,3,Life Sciences,2862,4,Female,63,4,4,Research Director,4,Married,13136,7791,3,Yes,20,3,4,1,12,4,2,10,10,2,0
28,No,Travel_Rarely,930,Research & Development,5,3,Life Sciences,2863,1,Female,87,4,1,Research Director,3,Divorced,2018,20311,0,No,14,3,4,0,21,0,3,7,0,2,1
46,Yes,Travel_Rarely,613,Research & Development,29,2,Life Sciences,2864,3,Female,42,4,1,Research Director,1,Married,3215,17234,3,No,15,3,3,1,13,4,4,0,0,0,0
37,Yes,Travel_Frequently,388,Research & Development,6,4,Technical Degree,2865,3,Male,45,3,3,Healthcare Representative,1,Married,7122,2485,3,No,17,3,4,0,8,4,3,2,1,0,1
34,No,Travel_Rarely,557,Research & Development,1,4,Life Sciences,2866,3,Male,46,3,2,Manufacturing Director,2,Married,6403,8586,4,No,19,4,3,1,19,2,2,19,1,0,5
31,No,Travel_Rarely,864,Research & Development,1,3,Life Sciences,2867,3,Female,40,3,3,Research Director,2,Married,7347,21175,1,No,11,3,1,1,8,3,3,8,6,0,2
35,Yes,Travel_Frequently,255,Sales,13,2,Life Sciences,2868,3,Male,32,3,2,Manager,1,Married,4310,4206,0,Yes,13,3,4,1,11,2,3,11,3,1,3
49,Yes,Travel_Rarely,1424,Research & Development,3,3,Life Sciences,2869,1,Female,86,3,5,Manufacturing Director,2,Married,17264,6314,0,No,14,3,4,2,6,4,3,0,0,0,0
55,No,Travel_Frequently,781,Human Resources,4,3,Medical,2870,3,Male,45,3,1,Manager,4,Divorced,2722,3493,0,No,11,3,2,1,12,2,3,1,0,1,1
29,Yes,Travel_Rarely,205,Research & Development,1,3,Medical,2871,2,Male,51,3,2,Healthcare Representative,2,Married,6172,20899,9,Yes,17,3,3,0,8,4,3,1,0,0,0
29,Yes,Travel_Rarely,910,Research & Development,2,4,Other,2872,3,Male,93,1,1,Manager,1,Single,2626,3060,1,No,18,3,2,0,14,4,1,1,0,0,1
45,Yes,Travel_Frequently,975,Research & Development,6,4,Marketing,2873,4,Male,52,3,2,Laboratory Technician,2,Divorced,5433,13692,1,No,12,3,4,0,4,2,1,3,3,0,3
42,No,Travel_Rarely,485,Research & Development,1,1,Other,2874,4,Male,65,4,3,Manager,3,Married,8106,11264,1,No,15,4,4,2,10,2,2,4,0,1,0
36,No,Travel_Rarely,406,Research & Development,3,4,Human Resources,2875,3,Female,34,3,2,Manufacturing Director,4,Single,4772,22217,1,No,13,3,1,0,1,2,3,1,0,1,1
27,No,Travel_Rarely,605,Research & Development,2,2,Life Sciences,2876,2,Male,67,3,3,Research Director,2,Married,6756,18441,0,Yes,12,4,3,1,6,3,3,1,0,1,0
32,Yes,Travel_Rarely,1229,Human Resources,1,1,Medical,2877,3,Female,91,1,2,Manager,2,Single,4964,4092,3,Yes,16,3,4,0,1,3,3,1,1,0,1
30,Yes,Travel_Rarely,886,Sales,13,4,Life Sciences,2878,4,Male,47,2,3,Sales Executive,1,Married,6714,15831,3,Yes,14,3,1,0,10,2,3,1,1,1,1
24,No,Travel_Rarely,1178,Research & Development,1,2,Life Sciences,2879,2,Female,61,3,2,Healthcare Representative,2,Married,5494,22762,6,No,11,3,2,0,21,4,2,2,0,2,2
36,No,Travel_Rarely,1215,Research & Development,8,4,Other,2880,4,Female,32,3,4,Manufacturing Director,1,Married,10320,14627,4,Yes,14,3,1,0,18,4,3,18,5,0,0
43,No,Travel_Rarely,837,Research & Development,9,3,Marketing,2881,3,Male,91,3,1,Laboratory Technician,4,Divorced,3168,19936,4,No,15,3,4,1,5,2,3,2,2,0,1
39,Yes,Travel_Rarely,806,Human Resources,8,4,Marketing,2882,4,Male,94,3,1,Human Resources,1,Married,2354,12632,7,No,15,3,4,1,12,3,3,9,0,0,0
41,No,Travel_Rarely,470,Research & Development,9,3,Technical Degree,2883,3,Male,33,2,1,Laboratory Technician,3,Single,3072,12542,3,No,13,3,2,0,18,5,3,18,2,1,2
57,No,Travel_Rarely,162,Research & Development,8,3,Life Sciences,2884,1,Female,65,4,3,Manufacturing Director,2,Divorced,7835,4013,1,No,17,3,1,2,26,6,4,8,0,0,5
38,No,Travel_Rarely,1068,Research & Development,6,3,Other,2885,3,Male,97,3,1,Research Scientist,1,Married,2541,13806,3,Yes,14,3,3,1,9,3,3,9,1,2,3
30,Yes,Travel_Rarely,578,Research & Development,1,2,Marketing,2886,3,Male,50,4,2,Research Director,3,Single,4281,5375,3,No,19,3,4,2,9,3,2,1,0,0,1
38,No,Travel_Rarely,595,Research & Development,7,3,Other,2887,2,Female,64,3,1,Healthcare Representative,2,Married,2394,19581,7,No,18,3,3,1,15,3,3,1,0,0,1
41,No,Travel_Frequently,216,Research & Development,10,1,Medical,2888,3,Male,58,3,2,Laboratory Technician,3,Single,6111,20958,6,No,16,3,2,0,9,0,1,9,1,3,2
51,Yes,Travel_Rarely,897,Research & Development,7,4,Life Sciences,2889,3,Male,75,3,1,Research Scientist,4,Married,2391,7786,0,Yes,12,3,4,0,8,2,3,8,5,0,6
29,No,Non-Travel,1315,Research & Development,1,2,Life Sciences,2890,4,Female,70,3,3,Research Scientist,3,Married,8535,26280,5,Yes,12,3,3,0,18,2,4,11,3,0,0
43,No,Travel_Rarely,1313,Research & Development,4,3,Medical,2891,3,Male,33,3,1,Research Scientist,1,Divorced,3037,25144,2,No,13,4,4,2,26,3,3,2,2,0,2
18,No,Travel_Rarely,1264,Sales,25,3,Life Sciences,2892,3,Female,48,3,3,Sales Representative,2,Married,8734,20545,6,No,12,3,4,2,15,4,3,0,0,0,0
